timestamp,litert_commit,platform,os_version,device_model,device_extra,build_mode,iterations,warmup,model_name,model_bytes,engine,mode,accelerators,precision,buffer_mode,async,status,compile_ms,p50_ms,p90_ms,std_ms,parity_maxdiff
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,superanimal_rtmpose_s_float16,12205992,interpreter,xnn,xnn,-,-,false,ok,18.669,13.0,13.0,0.0,0.00000597536563873291
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,superanimal_rtmpose_s_float16,12205992,interpreter,gpu_metal,gpu_metal,-,-,false,ok,519.965,23.0,24.0,0.5599999999999998,0.25879377126693726
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,superanimal_rtmpose_s_float16,12205992,interpreter,gpu_glcl,gpu_glcl,-,-,false,unsupported,,,,,
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,superanimal_rtmpose_s_float16,12205992,interpreter,coreml,coreml,-,-,false,err,,,,,
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,superanimal_rtmpose_s_float16,12205992,compiledmodel,cm_cpu,cpu,fp32,managed,false,ok,19.033,25.0,25.0,0.42708313008125237,0.000005945563316345215
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,superanimal_rtmpose_s_float16,12205992,compiledmodel,cm_gpu16,gpu,fp16,managed,false,err,,,,,
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,superanimal_rtmpose_s_float16,12205992,compiledmodel,cm_gpu32,gpu,fp32,managed,false,err,,,,,
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,superanimal_rtmpose_s_float16,12205992,compiledmodel,cm_gpuA,gpu,fp16,managed,true,err,,,,,
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,superanimal_rtmpose_s_float16,12205992,compiledmodel,cm_g+c,cpu+gpu,fp32,managed,false,ok,47.696,31.0,34.0,1.835647024893402,0.23810169287025928
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,superanimal_rtmpose_s_float16,12205992,compiledmodel,cm_hmA,gpu,fp16,hostMemory,true,err,,,,,
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,yolov8n_float32,12865523,interpreter,cpu,cpu,-,-,false,ok,1.439,64.0,65.0,0.8944271909999157,0.0
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,yolov8n_float32,12865523,interpreter,xnn,xnn,-,-,false,ok,16.587,57.0,58.0,0.6118823416311342,0.000003933906555175781
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,yolov8n_float32,12865523,interpreter,gpu_metal,gpu_metal,-,-,false,ok,595.736,9.0,10.0,0.8158431221748458,0.01076817512512207
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,yolov8n_float32,12865523,interpreter,gpu_glcl,gpu_glcl,-,-,false,unsupported,,,,,
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,yolov8n_float32,12865523,interpreter,coreml,coreml,-,-,false,ok,1113.951,19.0,19.0,0.2712931993250107,0.00851893424987793
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,yolov8n_float32,12865523,compiledmodel,cm_cpu,cpu,fp32,managed,false,ok,13.853,117.0,118.0,0.4898979485566356,0.000003933906555175781
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,yolov8n_float32,12865523,compiledmodel,cm_gpu16,gpu,fp16,managed,false,ok,1203.451,7.0,7.0,0.0,0.011042237281799316
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,yolov8n_float32,12865523,compiledmodel,cm_gpu32,gpu,fp32,managed,false,ok,1176.954,10.0,10.0,0.0,0.0000018477439880371094
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,yolov8n_float32,12865523,compiledmodel,cm_gpuA,gpu,fp16,managed,true,ok,170.209,7.0,8.0,0.448998886412873,0.011042237281799316
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,yolov8n_float32,12865523,compiledmodel,cm_g+c,cpu+gpu,fp32,managed,false,ok,175.634,10.0,10.0,0.0,0.0000018477439880371094
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,yolov8n_float32,12865523,compiledmodel,cm_hmA,gpu,fp16,hostMemory,true,ok,170.474,7.0,8.0,0.4963869458396342,0.011042237281799316
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,interpreter,cpu,cpu,-,-,false,ok,1.06,19.0,20.0,0.5306599664568639,0.0
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,interpreter,xnn,xnn,-,-,false,ok,4.744,16.0,16.0,0.19595917942265426,3.9301812648773193e-7
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,interpreter,gpu_metal,gpu_metal,-,-,false,ok,349.473,5.0,6.0,0.48000000000000004,0.0016440227627754211
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,interpreter,gpu_glcl,gpu_glcl,-,-,false,unsupported,,,,,
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,interpreter,coreml,coreml,-,-,false,ok,1234.038,8.0,8.0,0.2712931993250106,0.0005381274968385696
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_cpu,cpu,fp32,managed,false,ok,4.788,30.0,30.0,0.5741080037762929,3.9301812648773193e-7
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_gpu16,gpu,fp16,managed,false,ok,633.159,9.0,9.0,0.8541662601625051,0.0016597118228673935
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_gpu32,gpu,fp32,managed,false,ok,537.564,8.0,8.0,0.0,1.4901161193847656e-7
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_gpuA,gpu,fp16,managed,true,ok,89.668,8.0,10.0,0.9846826900072935,0.0016597118228673935
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_g+c,cpu+gpu,fp32,managed,false,ok,113.272,8.0,8.0,0.0,1.4901161193847656e-7
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,efficientdet_lite0,13836895,compiledmodel,cm_hmA,gpu,fp16,hostMemory,true,ok,92.52,9.0,10.0,0.7199999999999999,0.0016597118228673935
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,interpreter,cpu,cpu,-,-,false,ok,1.851,55.0,56.0,0.4833218389437828,0.0
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,interpreter,xnn,xnn,-,-,false,ok,10.531,54.0,54.0,0.34409301068170495,0.00007420778274536133
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,interpreter,gpu_metal,gpu_metal,-,-,false,ok,455.989,9.0,10.0,0.46647615158762407,0.09170311689376831
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,interpreter,gpu_glcl,gpu_glcl,-,-,false,unsupported,,,,,
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,interpreter,coreml,coreml,-,-,false,ok,857.22,27.0,31.0,2.365079279855117,0.17685352265834808
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,compiledmodel,cm_cpu,cpu,fp32,managed,false,ok,8.71,115.0,117.0,2.9810065414218743,0.00007420778274536133
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,compiledmodel,cm_gpu16,gpu,fp16,managed,false,ok,1207.79,7.0,8.0,0.32496153618543844,0.23863571882247925
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,compiledmodel,cm_gpu32,gpu,fp32,managed,false,ok,1192.201,11.0,11.0,0.19595917942265423,0.000026673078536987305
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,compiledmodel,cm_gpuA,gpu,fp16,managed,true,ok,155.789,8.0,8.0,0.39999999999999997,0.23863571882247925
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,compiledmodel,cm_g+c,cpu+gpu,fp32,managed,false,ok,167.725,11.0,12.0,0.3249615361854383,0.000026673078536987305
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,selfie_multiclass,16371837,compiledmodel,cm_hmA,gpu,fp16,hostMemory,true,ok,156.582,8.0,8.0,0.19595917942265434,0.23863571882247925
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,interpreter,cpu,cpu,-,-,false,ok,2.57,36.0,36.0,0.19595917942265426,0.0
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,interpreter,xnn,xnn,-,-,false,ok,16.773,31.0,31.0,0.19595917942265423,0.014923095703125
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,interpreter,gpu_metal,gpu_metal,-,-,false,ok,351.612,7.0,7.0,0.4,65.1613998413086
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,interpreter,gpu_glcl,gpu_glcl,-,-,false,unsupported,,,,,
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,interpreter,coreml,coreml,-,-,false,ok,2074.114,7.0,7.0,0.0,19.4656982421875
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,compiledmodel,cm_cpu,cpu,fp32,managed,false,ok,20.764,58.0,59.0,0.8428523002282192,0.014923095703125
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,compiledmodel,cm_gpu16,gpu,fp16,managed,false,ok,1167.029,6.0,6.0,0.2712931993250107,74.01248168945312
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,compiledmodel,cm_gpu32,gpu,fp32,managed,false,ok,1144.518,9.0,10.0,0.4963869458396344,0.00481414794921875
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,compiledmodel,cm_gpuA,gpu,fp16,managed,true,ok,241.595,6.0,6.0,0.0,74.01248168945312
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,compiledmodel,cm_g+c,cpu+gpu,fp32,managed,false,ok,350.414,9.0,10.0,0.4,0.00481414794921875
2026-06-13T13:30:13.583267Z,7d557b9,ios,Version 26.5 (Build 23F77),"iPhone16,1",iOS 26.5,profile,25,8,pose_landmark_heavy,27704918,compiledmodel,cm_hmA,gpu,fp16,hostMemory,true,ok,251.126,6.0,6.0,0.0,74.01248168945312
